Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas
ELEC,Simmons Rockwell Nissan,224 Colonial Dr,,Horseheads,NY,14845,,,E,,Public - Call ahead,Dealership business hours; contact 607-398-6666 for more information,,,,,,1,1,,Non-Networked,,GPS,42.16246,-76.867435,2022-02-10,44348,2022-02-10 19:42:29 UTC,P,,,2011-11-30,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,
ELEC,Simmons Rockwell Nissan,224 Colonial Dr,,Horseheads,NY,14845,,,E,,Private,,,,,,,1,,,Non-Networked,,GPS,42.16246,-76.867435,2022-02-10,44349,2022-02-10 19:42:29 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Nissan - Huntington,850 E Jericho Turnpike,,Huntington Station,NY,11746,,,E,,Public - Call ahead,Dealership business hours; contact 631-439-7000 for more information,,,,,,1,1,,Non-Networked,,GPS,40.834455,-73.379693,2020-06-09,44350,2023-02-15 22:45:41 UTC,P,,,2011-11-30,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,
ELEC,Nissan - Huntington,850 E Jericho Turnpike,,Huntington Station,NY,11746,,,E,,Private,,,,,,,1,,,Non-Networked,,GPS,40.834455,-73.379693,2020-06-09,44351,2023-02-15 22:45:41 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Kingston Nissan,140 Route 28,,Kingston,NY,12401,,845-338-3100,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,GPS,41.948965,-74.032033,2022-03-07,44352,2023-02-14 15:54:11 UTC,P,,,2011-11-30,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,
ELEC,West Herr Nissan,6069 S Transit Rd,,Lockport,NY,14094,,716-625-8889,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,43.128557,-78.696197,2020-06-09,44354,2023-02-15 22:45:41 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,
ELEC,West Herr Nissan,6069 S Transit Rd,,Lockport,NY,14094,,716-625-8889,E,,Private,,,,,,,1,,,Non-Networked,,200-9,43.128557,-78.696197,2020-06-09,44355,2023-02-15 22:45:41 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Nissan Kia - Middletown,4961 Route 17M,,New Hampton,NY,10958,,845-374-6555,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,41.40859,-74.413372,2020-06-09,44358,2023-02-15 22:45:41 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,
ELEC,Nissan Kia - Middletown,4961 Route 17M,,New Hampton,NY,10958,,845-374-6555,E,,Private,,,,,,,1,,,Non-Networked,,200-9,41.40859,-74.413372,2020-06-09,44359,2023-02-15 22:45:41 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Nissan of New Rochelle,2533 Palmer Ave,,New Rochelle,NY,10801,,914-576-7600,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,40.919104,-73.776645,2022-03-07,44360,2023-02-14 15:54:11 UTC,P,,,2011-11-30,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,
ELEC,Nissan of New Rochelle,2533 Palmer Ave,,New Rochelle,NY,10801,,914-576-7600,E,,Private,,,,,,,1,,,Non-Networked,,200-8,40.919104,-73.776645,2022-03-07,44361,2023-02-14 15:54:11 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Baron Nissan,235 Glen Cove Rd,,Greenvale,NY,11548,,516-621-2300,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,40.816267,-73.625869,2020-06-09,47721,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,
ELEC,Baron Nissan,235 Glen Cove Rd,,Greenvale,NY,11548,,516-621-2300,E,,Private,,,,,,,1,,,Non-Networked,,GPS,40.816267,-73.625869,2020-06-09,47722,2023-02-15 22:45:41 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Vision Nissan Greece,4000 W Ridge Rd,,Rochester,NY,14626,,585-227-3800,E,,Public - Call ahead,Dealership business hours,,,,,,3,,,Non-Networked,,200-9,43.216099,-77.73619,2020-06-09,49676,2022-07-28 14:03:25 UTC,P,,,2012-10-25,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,
ELEC,Central Avenue Nissan,1919 Central Park Ave,,Yonkers,NY,10710,,,E,,Public - Call ahead,Dealership business hours; Nissan use only; contact 914-961-3900 for more information,,,,,,1,1,,Non-Networked,,GPS,40.964447,-73.840117,2020-06-09,49678,2023-02-15 22:45:41 UTC,P,,,2016-04-05,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,
ELEC,Central Avenue Nissan,1919 Central Park Ave,,Yonkers,NY,10710,,,E,,Private,,,,,,,2,,,Non-Networked,,GPS,40.964447,-73.840117,2020-06-09,49679,2023-02-15 22:45:41 UTC,P,,,2012-10-25,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Shults Nissan,311 Fluvanna Ave,,Jamestown,NY,14701,,716-484-2780,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,42.115661,-79.253776,2020-06-09,49932,2023-02-15 22:45:41 UTC,P,,,2012-10-25,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,
ELEC,Shults Nissan,311 Fluvanna Ave,,Jamestown,NY,14701,,716-484-2780,E,,Private,,,,,,,1,,,Non-Networked,,200-9,42.115661,-79.253776,2020-06-09,49933,2023-02-15 22:45:41 UTC,P,,,2012-10-25,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Nissan of Queens,9325 Rockaway Blvd,,Ozone Park,NY,11417,,718-835-8300,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,40.68117,-73.845621,2020-06-09,49938,2023-02-15 22:45:41 UTC,P,,,2012-10-25,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,
ELEC,Nissan of Queens,9325 Rockaway Blvd,,Ozone Park,NY,11417,,718-835-8300,E,,Private,,,,,,,1,,,Non-Networked,,200-9,40.68117,-73.845621,2020-06-09,49939,2023-02-15 22:45:41 UTC,P,,,2012-10-25,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Town of Penfield - Library,1985 Baird Rd,,Penfield,NY,14526,,585-340-8720,E,,Public,6am-9pm daily,,,,,,1,,,Non-Networked,,200-9,43.137476,-77.465214,2023-03-08,49941,2023-03-08 17:16:33 UTC,LG,,,2012-04-01,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,Free,,,,,,,,,,false,,,,,,,
ELEC,WOODLAKE STATION 2,61 Woodlake Rd N,,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.677214,-73.847115,2023-05-15,51095,2023-05-15 00:16:35 UTC,,,,2013-02-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Village Landing Public Parking Lot,100 Fairport Village Landing,,Fairport,NY,14450,,866-816-7584,E,,Public,,,,,,,6,,,EV Connect,http://evconnect.com/,GPS,43.100494,-77.443485,2023-05-15,51537,2023-05-15 01:24:43 UTC,,,,2019-02-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Lucas Ford,3245 Hortons Ln,,Southold,NY,11971,,,E,,Public,Dealership business hours; Dealership permission required,,,,,,2,,,Non-Networked,,200-9,41.069942,-72.43726,2022-06-14,52063,2023-02-14 15:54:11 UTC,P,,,2013-02-01,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,true,,,,,,,
ELEC,Ruge's Chevrolet,3692 Route 44,,Millbrook,NY,12545,,845-444-3039,E,,Public - Call ahead,Dealership business hours; for customer use only,,,,,,1,,,Non-Networked,,200-9,41.791563,-73.659717,2023-03-08,53442,2023-03-08 17:16:33 UTC,P,,,2012-10-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,
ELEC,Autosaver Ford,11125 State Route 22,,Comstock,NY,12821,,,E,,Private,Dealership use only,,,,,,2,,,Non-Networked,,200-9,43.456212,-73.383459,2022-03-07,53894,2023-02-15 22:45:41 UTC,P,,,2013-04-01,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,West Herr Ford of Webster,810 E Ridge Rd,Located in front of and on the west side of the building,Webster,NY,14580,,585-787-1700,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,200-9,43.205714,-77.476722,2021-06-07,53975,2023-03-01 20:07:33 UTC,P,,,2013-09-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,
ELEC,Steet-Ponte Ford Lincoln Mazda,5074 Commercial Dr,,Yorkville,NY,13495,,315-736-3381,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,43.110055,-75.293478,2021-06-07,53976,2023-03-13 19:55:47 UTC,P,,,2013-11-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,
ELEC,ADELPHI UNIV STATION 01,1 South Ave,,Garden City,NY,11530,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.719618,-73.649987,2023-05-15,60739,2023-05-15 00:19:26 UTC,,,,2014-03-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,ROCHESTER NY WASH SQ GARAGE2,111 Woodbury Blvd,,Rochester,NY,14607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.152697,-77.603915,2023-05-15,61063,2023-05-15 00:15:10 UTC,,,,2014-04-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,ROCHESTER NY COURT ST 2,194 Court St,,Rochester,NY,14604,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.15395,-77.607471,2023-05-15,61065,2023-05-15 00:17:14 UTC,,,,2014-04-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,ROCHESTER NY PORT OF ROCH 1,1000 N River St,,Rochester,NY,14612,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.256302,-77.606672,2023-05-15,61213,2023-05-15 00:17:12 UTC,,,,2014-04-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Broccolo Tree and Lawncare Garden Center,2755 Penfield Rd,,Fairport,NY,14450,,585-424-4476,E,,Public,8am-5pm daily,A Cash D M V,,,,,1,,,Non-Networked,,200-9,43.129935,-77.386788,2022-03-07,61760,2023-03-01 18:15:58 UTC,P,,,2013-09-01,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,false,,,,,,,
ELEC,ROCHESTER NY PUBLC MARKET,39 Trinidad St,,Rochester,NY,14605,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.16603,-77.591324,2023-05-15,62307,2023-05-15 00:17:10 UTC,,,,2014-06-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Village of Spencerport - Town Hall,27 West Ave,Located behind the Village office at South Union Street (Rt. 259),Spencerport,NY,14559,,585-352-4771,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,43.191311,-77.801933,2022-03-07,63140,2023-02-14 15:54:11 UTC,LG,,,2014-07-20,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,
ELEC,Niagara Falls International Airport,2035 Niagara Falls Blvd,Located in parking lot 1 in front of the terminal,Niagara Falls,NY,14304,,716-855-7300,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,43.101378,-78.941072,2021-05-06,63478,2023-03-01 18:01:21 UTC,P,,,2014-09-19,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,,false,,,,,,,
ELEC,Buffalo Niagara International Airport,4200 Genesee St,"Located on Level 1, section F-2 in the Daily/Hourly Parking Garage",Buffalo,NY,14225,,716-630-6191,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,GPS,42.933441,-78.731633,2023-03-08,63479,2023-03-08 17:16:33 UTC,P,,,2014-12-31,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,,false,,,,,,,
ELEC,Leo Kaytes Ford,145 Route 94 S,,Warwick,NY,10990,,,E,,Private,Dealership business hours,,,,,,2,,,Non-Networked,,200-9,41.237296,-74.379503,2022-06-14,63618,2023-02-15 22:45:41 UTC,P,,,2014-09-01,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Towne Ford Lincoln,3535 Southwestern Blvd,,Orchard Park,NY,14075,,716-662-6500,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,42.786617,-78.761212,2023-03-08,63643,2023-03-08 17:16:33 UTC,P,,,2014-01-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,
ELEC,Finger Lakes Waterfall Resort Motel & Cabins,3835 State Route 414,Located next to Hector Falls Public Parking Area in restricted parking area marked for resort guests only.,Burdett,NY,14818,,607-546-7171,T,2023-02-20,TEMPORARILY UNAVAILABLE (Public - Call ahead),Primarily for guest use; call to make appointment,Cash D M V,,,,,1,,,Non-Networked,,GPS,42.418993,-76.867035,2023-03-08,63982,2023-03-08 17:16:33 UTC,P,,,2013-09-01,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public - Appeler à l'avance),,public,CALL,,HOTEL,,,,,,,,,,,,,,,,,true,,,,,,,
ELEC,Rochester Institute of Technology - Lot T,1 Lomb Memorial Dr,Located across from the GIS building,Rochester,NY,14623,,585-475-5000,E,,Public,24 hours daily; access restricted to students and staff 5am-5pm; parking pass required,,,,,,6,,,Non-Networked,,200-9,43.08779,-77.674413,2023-03-08,63988,2023-03-08 17:16:33 UTC,P,,,2013-10-01,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,false,,,,,,,
ELEC,5. Long Term Parking West,737 Albany Shaker Road,,Albany,NY,12205,,866-816-7584,E,,Public,,,,,,,8,,,EV Connect,http://evconnect.com/,GPS,42.745834,-73.813591,2023-05-15,64131,2023-05-15 01:25:05 UTC,,,,2014-06-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Dana Ford Lincoln,266 W Service Rd,,Staten Island,NY,10314,,718-983-8700,E,,Public - Call ahead,Dealership business hours; for customer use only,,,,,,1,,,Non-Networked,,GPS,40.587162,-74.194747,2021-06-07,64140,2023-03-01 17:44:18 UTC,P,,,2014-11-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,
ELEC,Ford of Port Jeff,4869 Nesconset Hwy,,Port Jefferson Station,NY,11776,,631-473-1550,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,40.91966,-73.051332,2023-03-08,64141,2023-03-08 17:16:33 UTC,P,,,2014-05-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,
ELEC,Cliff's Elbow Too,1085 Franklinville Rd,Located at Main Rd and Aldrich Ln,Laurel,NY,11948,,631-298-3262,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,40.968038,-72.562787,2021-06-07,64705,2023-03-01 17:27:32 UTC,P,,,2014-08-01,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,false,,,,,,,
ELEC,Cliff's Elbow Room,1549 Main Rd,South Jamesport Ave,Jamesport,NY,11947,,631-722-3292,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,40.948819,-72.582795,2021-06-07,64706,2023-03-01 17:27:15 UTC,P,,,2012-05-01,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,false,,,,,,,
ELEC,Cortlandt Town Hall,1 Heady Street,,Cortlandt,NY,10567,,866-816-7584,T,2022-12-02,TEMPORARILY UNAVAILABLE (Public),,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,41.310212,-73.90544,2023-05-15,65270,2023-05-15 01:24:44 UTC,,,,2014-11-01,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Tarrytown Metro North Train Station,4173 Green Street,,Tarrytown,NY,10591,,866-816-7584,E,,Public,,,,,,,5,,,EV Connect,http://evconnect.com/,GPS,41.075921,-73.865021,2023-05-15,65271,2023-05-15 01:24:29 UTC,,,,2014-11-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Chappaqua Train Station,108 Allen Pl,,Chappaqua,NY,10514,,866-816-7584,T,2023-01-04,TEMPORARILY UNAVAILABLE (Public),,,,,,,3,,,EV Connect,http://evconnect.com/,GPS,41.158553,-73.774212,2023-05-15,65273,2023-05-15 01:24:44 UTC,,,,2014-07-02,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Hamilton Parking Garage,365 Hamilton Ave,Near entrance from EJ Conroy Dr,White Plains,NY,10601,,914-422-1310,E,,Public,24 hours daily; pay lot,,,,,,3,,,Non-Networked,,200-9,41.034121,-73.766241,2023-03-08,65274,2023-03-08 17:16:33 UTC,SG,,,2014-07-23,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,$1.50 per hour,,,,,,,,,,false,,,,,,,
ELEC,Longview Parking Garage,11 Longview Ave,"South of E Post Rd. Located at northeast corner of garage, ground level",White Plains,NY,10601,,914-422-1391  866-816-7584,E,,Public,24 hours daily; pay lot,,,,,,2,,,Non-Networked,,200-9,41.026867,-73.767674,2023-03-08,65275,2023-03-08 17:16:33 UTC,SG,,,2014-07-23,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,$1.50 per hour,,,,,,,,,,false,,,,,,,
ELEC,Lexington-Grove East Garage,100 Main St,Turn right from Main St. Entrance. EVSE facing Dr. Martin Luther King Jr Blvd,White Plains,NY,10601,,914-422-1392,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,200-9,41.031464,-73.769946,2022-06-14,65278,2023-02-14 15:54:11 UTC,SG,,,2014-07-16,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,$1.50 per hour,,,,,,,,,,false,,,,,,,
ELEC,Market 32,19 Centre Dr,,Plattsburgh,NY,12901,,518-562-3560,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,44.695363,-73.492162,2021-03-15,65281,2023-02-23 19:11:14 UTC,SG,,,2014-11-01,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,,false,,,,,,,
ELEC,Beacon - Metro North Train Station,1 Ferry Plaza and Beekman Street,,Beacon,NY,12508,,866-816-7584,E,,Public,,,,,,,4,,,EV Connect,http://evconnect.com/,GPS,41.505108,-73.982752,2023-05-15,65284,2023-05-15 01:24:37 UTC,,,,2018-04-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Port Authority Bus Terminal,625 8th Ave,,New York,NY,10018,,866-816-7584,T,2022-10-10,TEMPORARILY UNAVAILABLE (Public),,,,,,,1,,,EV Connect,http://evconnect.com/,GPS,40.756892,-73.991771,2023-05-15,65287,2023-05-15 01:24:37 UTC,,,,2018-04-01,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Bay Ridge Municipal Parking Garage,8501 5th Ave,,Brooklyn,NY,11209,,866-816-7584,T,2023-05-12,TEMPORARILY UNAVAILABLE (Public),,,,,,,5,,,EV Connect,http://evconnect.com/,GPS,40.621698,-74.02567,2023-05-15,65288,2023-05-15 01:24:36 UTC,,,,2015-06-01,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,St. George Courthouse,54 Central Ave,,Staten Island,NY,10301,,866-816-7584,E,,Public,,,,,,,3,,,EV Connect,http://evconnect.com/,GPS,40.639469,-74.076912,2023-05-15,65296,2023-05-15 01:24:38 UTC,,,,2016-08-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Jamestown Community College,525 Falconer Street,,Jamestown,NY,14701,,866-816-7584,E,,Public,,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,42.115968,-79.220087,2023-05-15,65299,2023-05-15 01:24:36 UTC,,,,2015-10-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Village of Rouses Point,139 Lake Street,,Rouses Point,NY,12979,,866-816-7584,E,,Public,,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,44.991526,-73.364194,2023-05-15,65302,2023-05-15 01:24:37 UTC,,,,2018-04-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Village of Freeport Municipal,Freeport Plaza E.,,Freeport,NY,11520,,866-816-7584,T,2022-12-02,TEMPORARILY UNAVAILABLE (Public),,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,40.657519,-73.581038,2023-05-15,65303,2023-05-15 01:24:37 UTC,,,,2016-05-15,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Price Chopper,1060 Madison Ave,,Albany,NY,12208,,518-438-6241,E,,Public,24 hours daily; maximum stay of 2 hours,,,,,,2,,,Non-Networked,,200-9,42.664671,-73.790463,2023-03-08,68579,2023-03-08 17:16:33 UTC,P,,,2015-05-01,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,,false,,,,,,,
ELEC,Fuccillo Nissan,3893 Route 31,,Liverpool,NY,13090,,315-944-3200,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-8,43.185219,-76.242663,2020-06-09,70451,2023-02-15 22:45:41 UTC,P,,,2014-09-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,
ELEC,Fuccillo Nissan - Latham,976 New Loudon Rd,,Latham,NY,12110,,518-250-4380,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,42.76943,-73.754611,2020-06-09,70452,2021-03-11 23:22:17 UTC,P,,,2012-01-11,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,
ELEC,Fuccillo Nissan,3893 Route 31,,Liverpool,NY,13090,,315-944-3200,E,,Private,Service center use only,,,,,,1,,,Non-Networked,,200-8,43.185219,-76.242663,2020-06-09,70460,2023-02-15 22:45:41 UTC,P,,,2014-09-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,SUNY ONEONTA SUNY ONEONTA,24-26 Ravine Pkwy N,,Oneonta,NY,13820,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.469481,-75.065723,2023-05-15,71024,2023-05-15 00:19:44 UTC,,,,2015-11-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Rechler Equity,85 S Service Rd,,Plainview,NY,11803,,631-414-8400,E,,Private,Business hours,,,,,,1,,,Non-Networked,,GPS,40.7865204,-73.4521865,2022-03-07,72670,2023-02-15 22:45:41 UTC,P,,,2016-01-25,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,,,,,,,,
